	Astrocyte	Astrocyte,Neurons	Astrocyte,Oligos	Blood	Immune	Neurons	Neurons,Cycling	Neurons,Oligos	Oligos	Vascular	dummy
Spotx974	2.912679e-10	0.024396794	2.9123842e-10	2.912723e-10	2.9141126e-10	0.14973384	0.3485857	0.36827657	0.100224644	2.913218e-10	0.008782411
Spotx975	0.0006789453	0.06657846	0.050699886	0.5242071	1.0464649e-09	1.0464569e-09	1.0464369e-09	0.04180438	0.30812487	1.0466565e-09	0.007906327
Spotx976	0.07348674	0.16900867	0.009616214	0.59533846	7.5818063e-10	7.5804907e-10	0.00644031	7.581359e-10	7.579421e-10	0.14610961	7.5832385e-10
Spotx977	0.07568677	0.22698562	0.03323875	4.770259e-10	0.12652148	0.0495237	0.2106794	0.060197927	0.20899643	4.772953e-10	0.008169955
Spotx978	6.70457e-10	6.7032147e-10	6.7069106e-10	0.11793589	6.704225e-10	6.704903e-10	0.3580608	6.703138e-10	0.5240033	6.7062966e-10	6.7033296e-10
Spotx979	0.09859986	3.4212208e-10	0.03516004	3.4204703e-10	3.4204445e-10	3.422226e-10	0.016851475	3.4201703e-10	0.8464467	3.4219974e-10	0.0029419044
Spotx980	0.24497308	0.012361944	1.1186484e-09	1.1185483e-09	0.2258733	0.4790752	0.0033986326	1.1190561e-09	1.1185312e-09	1.1189344e-09	0.03431786
Spotx981	0.014249578	0.19508515	0.38111672	1.4842949e-09	0.12602851	1.4838506e-09	0.22245489	1.4838025e-09	1.4843743e-09	0.061065163	1.4841365e-09
Spotx982	0.6410537	9.327045e-10	9.326973e-10	9.323807e-10	9.327116e-10	0.30077216	0.03755107	9.323149e-10	9.327739e-10	9.327863e-10	0.020623114
Spotx983	0.012751335	7.1381495e-10	7.1388706e-10	0.50237316	7.138953e-10	7.136734e-10	0.20074107	7.139838e-10	7.140124e-10	0.28413445	7.137033e-10
Spotx984	0.16308303	6.154716e-10	0.16802515	6.1551036e-10	0.13795976	6.1566297e-10	6.156395e-10	6.1551975e-10	0.5307732	6.1558314e-10	0.00015884601
Spotx985	0.045823455	0.08615816	6.847557e-10	0.44622394	0.15287383	0.08801925	6.846447e-10	0.037635528	6.84663e-10	0.13606349	0.007202384
Spotx986	0.15536614	5.1782006e-10	5.1798016e-10	5.1795046e-10	0.054384623	5.181095e-10	0.22061227	0.031063657	0.5385733	5.1786947e-10	5.1802357e-10
Spotx987	0.053132806	0.052574366	0.090990245	0.29895964	0.1773589	7.836214e-10	7.837858e-10	0.07070377	0.25613832	7.836976e-10	0.00014196204
Spotx988	0.24869663	1.2363885e-09	0.038253218	0.41947022	1.2366479e-09	1.2369027e-09	0.15422705	1.2364427e-09	1.2369947e-09	0.13935283	1.2364192e-09
Spotx989	0.80471593	2.1412336e-09	2.14174e-09	2.1419442e-09	2.1416993e-09	2.1421036e-09	2.1411761e-09	2.14174e-09	2.1409476e-09	0.19123681	0.0040473156
Spotx990	0.26078236	0.21277308	5.071151e-10	5.071693e-10	5.0720506e-10	5.071616e-10	5.071993e-10	0.2329469	0.27839366	5.0729504e-10	0.01510403
Spotx991	5.0105436e-10	5.012389e-10	5.0105436e-10	0.53863895	0.3081425	0.074169666	0.030233415	0.03639063	5.0107346e-10	0.009622982	0.0028018078
Spotx992	5.191422e-10	0.11317039	0.0026553767	0.2347529	5.1916793e-10	5.1919075e-10	5.191551e-10	0.07411628	0.5577343	0.011499386	0.006071419
Spotx993	8.969119e-10	0.104987	0.0834102	0.29003593	0.046982687	0.18425056	8.970693e-10	8.9690505e-10	0.11633717	0.15348609	0.020510327
Spotx994	3.9652928e-10	3.9667683e-10	3.9652626e-10	3.9649906e-10	3.964272e-10	0.2764551	3.9665107e-10	0.4602996	0.23977478	3.964499e-10	0.023470555
Spotx995	1.5436911e-09	0.40632176	0.08949006	1.5429815e-09	0.10351545	0.27752846	1.543111e-09	1.5434288e-09	1.5435114e-09	0.12216052	0.0009837528
Spotx996	5.5575e-10	0.3786944	0.11731771	0.2110452	0.020170227	0.14502265	5.5574895e-10	5.5607235e-10	5.557733e-10	0.12548165	0.0022681307
Spotx997	0.101372756	5.3766763e-10	0.0113132065	5.3747384e-10	0.013248456	5.3761123e-10	0.22127107	0.3624348	0.25700635	0.029900635	0.0034528403
Spotx998	5.814391e-10	0.5529855	0.017692573	0.051389437	5.816199e-10	0.11627828	0.035031285	0.0147241475	0.20750712	5.8153116e-10	0.0043917303
Spotx999	6.4837613e-10	6.4838723e-10	0.09569397	0.2161862	0.033692274	6.481672e-10	6.4803984e-10	0.34009406	0.30472448	0.008460323	0.001148647
Spotx1000	4.9899157e-10	4.990582e-10	4.9919624e-10	4.9915144e-10	4.992343e-10	0.46438688	0.009930217	0.3676599	0.07175636	0.037030205	0.04923641
